# spectrum_type, zbin0, zbin1, separation, value
c_dcmbk 0 0 1.430000000000000000e+02 2.979828600300599525e-07
c_dcmbk 0 0 1.440000000000000000e+02 2.946374301380458742e-07
c_dcmbk 0 0 1.450000000000000000e+02 2.913636061345485245e-07
c_dcmbk 0 0 1.460000000000000000e+02 2.881603188986386377e-07
c_dcmbk 0 0 1.470000000000000000e+02 2.850264993093869476e-07
c_dcmbk 0 0 1.480000000000000000e+02 2.819610782458640824e-07
c_dcmbk 0 0 1.490000000000000000e+02 2.789629865871407233e-07
c_dcmbk 0 0 1.500000000000000000e+02 2.760311552122876043e-07
c_dcmbk 0 0 1.510000000000000000e+02 2.731645150003753535e-07
c_dcmbk 0 0 1.520000000000000000e+02 2.703619968304748639e-07
c_dcmbk 0 0 1.530000000000000000e+02 2.676225315816565518e-07
c_dcmbk 0 0 1.540000000000000000e+02 2.649450501329912042e-07
c_dcmbk 0 0 1.550000000000000000e+02 2.623284833635496611e-07
c_dcmbk 0 0 1.560000000000000000e+02 2.597717621524024447e-07
c_dcmbk 0 0 1.570000000000000000e+02 2.572738149748186058e-07
c_dcmbk 0 0 1.580000000000000000e+02 2.548333939735400038e-07
c_dcmbk 0 0 1.590000000000000000e+02 2.524489577182929282e-07
c_dcmbk 0 0 1.600000000000000000e+02 2.501189369995535352e-07
c_dcmbk 0 0 1.610000000000000000e+02 2.478417626077978222e-07
c_dcmbk 0 0 1.620000000000000000e+02 2.456158653335018924e-07
c_dcmbk 0 0 1.630000000000000000e+02 2.434396759671419549e-07
c_dcmbk 0 0 1.640000000000000000e+02 2.413116252991940070e-07
c_dcmbk 0 0 1.650000000000000000e+02 2.392301441201340989e-07
c_dcmbk 0 0 1.660000000000000000e+02 2.371936632204384399e-07
c_dcmbk 0 0 1.670000000000000000e+02 2.352006133905830272e-07
c_dcmbk 0 0 1.680000000000000000e+02 2.332494254210439906e-07
c_dcmbk 0 0 1.690000000000000000e+02 2.313385301022973802e-07
c_dcmbk 0 0 1.700000000000000000e+02 2.294663582248192994e-07
c_dcmbk 0 0 1.710000000000000000e+02 2.276313405790858513e-07
c_dcmbk 0 0 1.720000000000000000e+02 2.258319079555732185e-07
c_dcmbk 0 0 1.730000000000000000e+02 2.240664911447573720e-07
c_dcmbk 0 0 1.740000000000000000e+02 2.223335209371144149e-07
c_dcmbk 0 0 1.750000000000000000e+02 2.206314281231204505e-07
c_dcmbk 0 0 1.760000000000000000e+02 2.189586434932515819e-07
c_dcmbk 0 0 1.770000000000000000e+02 2.173135978379839390e-07
c_dcmbk 0 0 1.780000000000000000e+02 2.156947219477935983e-07
c_dcmbk 0 0 1.790000000000000000e+02 2.141004529538416214e-07
c_dcmbk 0 0 1.800000000000000000e+02 2.125295270951310274e-07
c_dcmbk 0 0 1.810000000000000000e+02 2.109811026776908923e-07
c_dcmbk 0 0 1.820000000000000000e+02 2.094543698578931860e-07
c_dcmbk 0 0 1.830000000000000000e+02 2.079485187921097990e-07
c_dcmbk 0 0 1.840000000000000000e+02 2.064627396367127012e-07
c_dcmbk 0 0 1.850000000000000000e+02 2.049962225480737829e-07
c_dcmbk 0 0 1.860000000000000000e+02 2.035481576825651201e-07
c_dcmbk 0 0 1.870000000000000000e+02 2.021177351965585766e-07
c_dcmbk 0 0 1.880000000000000000e+02 2.007041452464260430e-07
c_dcmbk 0 0 1.890000000000000000e+02 1.993065779885396214e-07
c_dcmbk 0 0 1.900000000000000000e+02 1.979242235792710965e-07
c_dcmbk 0 0 1.910000000000000000e+02 1.965562721749924382e-07
c_dcmbk 0 0 1.920000000000000000e+02 1.952019139320756427e-07
c_dcmbk 0 0 1.930000000000000000e+02 1.938603390068926535e-07
c_dcmbk 0 0 1.940000000000000000e+02 1.925307375558153611e-07
c_dcmbk 0 0 1.950000000000000000e+02 1.912122997352158148e-07
c_dcmbk 0 0 1.960000000000000000e+02 1.899042157014658255e-07
c_dcmbk 0 0 1.970000000000000000e+02 1.886056756109374162e-07
c_dcmbk 0 0 1.980000000000000000e+02 1.873158696200025567e-07
c_dcmbk 0 0 1.990000000000000000e+02 1.860339878850331110e-07
c_dcmbk 0 0 2.000000000000000000e+02 1.847592205624010490e-07
c_dcmbk 0 0 2.010000000000000000e+02 1.834907578084783935e-07
c_dcmbk 0 0 2.020000000000000000e+02 1.822277897796369026e-07
c_dcmbk 0 0 2.030000000000000000e+02 1.809695066322487050e-07
c_dcmbk 0 0 2.040000000000000000e+02 1.797151067630632680e-07
c_dcmbk 0 0 2.050000000000000000e+02 1.784642021474935235e-07
c_dcmbk 0 0 2.060000000000000000e+02 1.772170031976035509e-07
c_dcmbk 0 0 2.070000000000000000e+02 1.759737671268756489e-07
c_dcmbk 0 0 2.080000000000000000e+02 1.747347511487922222e-07
c_dcmbk 0 0 2.090000000000000000e+02 1.735002124768356491e-07
c_dcmbk 0 0 2.100000000000000000e+02 1.722704083244882812e-07
c_dcmbk 0 0 2.110000000000000000e+02 1.710455959052324438e-07
c_dcmbk 0 0 2.120000000000000000e+02 1.698260324325505417e-07
c_dcmbk 0 0 2.130000000000000000e+02 1.686119751199249794e-07
c_dcmbk 0 0 2.140000000000000000e+02 1.674036811808380292e-07
c_dcmbk 0 0 2.150000000000000000e+02 1.662014078287721224e-07
c_dcmbk 0 0 2.160000000000000000e+02 1.650054122772096372e-07
c_dcmbk 0 0 2.170000000000000000e+02 1.638159517396328987e-07
c_dcmbk 0 0 2.180000000000000000e+02 1.626332834295242587e-07
c_dcmbk 0 0 2.190000000000000000e+02 1.614576645603662013e-07
c_dcmbk 0 0 2.200000000000000000e+02 1.602893523456409195e-07
c_dcmbk 0 0 2.210000000000000000e+02 1.591286039988308972e-07
c_dcmbk 0 0 2.220000000000000000e+02 1.579756767334185127e-07
c_dcmbk 0 0 2.230000000000000000e+02 1.568308277628859854e-07
c_dcmbk 0 0 2.240000000000000000e+02 1.556943143007159318e-07
c_dcmbk 0 0 2.250000000000000000e+02 1.545663935603904652e-07
c_dcmbk 0 0 2.260000000000000000e+02 1.534473227553920963e-07
c_dcmbk 0 0 2.270000000000000000e+02 1.523373590992031768e-07
c_dcmbk 0 0 2.280000000000000000e+02 1.512367598053059525e-07
c_dcmbk 0 0 2.290000000000000000e+02 1.501457820871829869e-07
c_dcmbk 0 0 2.300000000000000000e+02 1.490646831583165260e-07
c_dcmbk 0 0 2.310000000000000000e+02 1.479937202321889743e-07
c_dcmbk 0 0 2.320000000000000000e+02 1.469331505222826306e-07
c_dcmbk 0 0 2.330000000000000000e+02 1.458831999286332599e-07
c_dcmbk 0 0 2.340000000000000000e+02 1.448438956631345103e-07
c_dcmbk 0 0 2.350000000000000000e+02 1.438151872552479634e-07
c_dcmbk 0 0 2.360000000000000000e+02 1.427970240550200698e-07
c_dcmbk 0 0 2.370000000000000000e+02 1.417893554124972804e-07
c_dcmbk 0 0 2.380000000000000000e+02 1.407921306777261252e-07
c_dcmbk 0 0 2.390000000000000000e+02 1.398052992007530284e-07
c_dcmbk 0 0 2.400000000000000000e+02 1.388288103316244410e-07
c_dcmbk 0 0 2.410000000000000000e+02 1.378626134203868928e-07
c_dcmbk 0 0 2.420000000000000000e+02 1.369066578170867818e-07
c_dcmbk 0 0 2.430000000000000000e+02 1.359608928717706116e-07
c_dcmbk 0 0 2.440000000000000000e+02 1.350252679344848859e-07
c_dcmbk 0 0 2.450000000000000000e+02 1.340997323552760024e-07
c_dcmbk 0 0 2.460000000000000000e+02 1.331842354841905178e-07
c_dcmbk 0 0 2.470000000000000000e+02 1.322787266712747769e-07
c_dcmbk 0 0 2.480000000000000000e+02 1.313831552665753627e-07
c_dcmbk 0 0 2.490000000000000000e+02 1.304974706201386996e-07
c_dcmbk 0 0 2.500000000000000000e+02 1.296216220820112647e-07
c_dcmbk 0 0 2.510000000000000000e+02 1.287555590022395088e-07
c_dcmbk 0 0 2.520000000000000000e+02 1.278992307308698826e-07
c_dcmbk 0 0 2.530000000000000000e+02 1.270525866179489426e-07
c_dcmbk 0 0 2.540000000000000000e+02 1.262155760135230867e-07
c_dcmbk 0 0 2.550000000000000000e+02 1.253881482676387921e-07
c_dcmbk 0 0 2.560000000000000000e+02 1.245702527303425094e-07
c_dcmbk 0 0 2.570000000000000000e+02 1.237618387516807424e-07
c_dcmbk 0 0 2.580000000000000000e+02 1.229628556816999418e-07
c_dcmbk 0 0 2.590000000000000000e+02 1.221732528704465848e-07
c_dcmbk 0 0 2.600000000000000000e+02 1.213929796679671485e-07
c_dcmbk 0 0 2.610000000000000000e+02 1.206219854243080837e-07
c_dcmbk 0 0 2.620000000000000000e+02 1.198602194895158941e-07
c_dcmbk 0 0 2.630000000000000000e+02 1.191076312136369774e-07
c_dcmbk 0 0 2.640000000000000000e+02 1.183641699467178506e-07
c_dcmbk 0 0 2.650000000000000000e+02 1.176297841464977752e-07
c_dcmbk 0 0 2.660000000000000000e+02 1.169043731584425840e-07
c_dcmbk 0 0 2.670000000000000000e+02 1.161877626455024395e-07
c_dcmbk 0 0 2.680000000000000000e+02 1.154797722093570498e-07
c_dcmbk 0 0 2.690000000000000000e+02 1.147802214516860569e-07
c_dcmbk 0 0 2.700000000000000000e+02 1.140889299741692614e-07
c_dcmbk 0 0 2.710000000000000000e+02 1.134057173784862920e-07
c_dcmbk 0 0 2.720000000000000000e+02 1.127304032663169230e-07
c_dcmbk 0 0 2.730000000000000000e+02 1.120628072393408096e-07
c_dcmbk 0 0 2.740000000000000000e+02 1.114027488992376731e-07
c_dcmbk 0 0 2.750000000000000000e+02 1.107500478476872347e-07
c_dcmbk 0 0 2.760000000000000000e+02 1.101045236863691497e-07
c_dcmbk 0 0 2.770000000000000000e+02 1.094659960169631791e-07
c_dcmbk 0 0 2.780000000000000000e+02 1.088342844411489913e-07
c_dcmbk 0 0 2.790000000000000000e+02 1.082092085606063605e-07
c_dcmbk 0 0 2.800000000000000000e+02 1.075905879770149418e-07
c_dcmbk 0 0 2.810000000000000000e+02 1.069782422920544170e-07
c_dcmbk 0 0 2.820000000000000000e+02 1.063719911074045337e-07
c_dcmbk 0 0 2.830000000000000000e+02 1.057716540247449737e-07
c_dcmbk 0 0 2.840000000000000000e+02 1.051770506457554714e-07
c_dcmbk 0 0 2.850000000000000000e+02 1.045880005721157615e-07
c_dcmbk 0 0 2.860000000000000000e+02 1.040043234055054461e-07
c_dcmbk 0 0 2.870000000000000000e+02 1.034258387476043128e-07
c_dcmbk 0 0 2.880000000000000000e+02 1.028523662000920563e-07
c_dcmbk 0 0 2.890000000000000000e+02 1.022837253646483981e-07
c_dcmbk 0 0 2.900000000000000000e+02 1.017197358429529800e-07
c_dcmbk 0 0 2.910000000000000000e+02 1.011602172366855763e-07
c_dcmbk 0 0 2.920000000000000000e+02 1.006049891475258819e-07
c_dcmbk 0 0 2.930000000000000000e+02 1.000538711771535783e-07
c_dcmbk 0 0 2.940000000000000000e+02 9.950668292724840017e-08
c_dcmbk 0 0 2.950000000000000000e+02 9.896324399949000263e-08
c_dcmbk 0 0 2.960000000000000000e+02 9.842337399555814671e-08
c_dcmbk 0 0 2.970000000000000000e+02 9.788689251713252725e-08
c_dcmbk 0 0 2.980000000000000000e+02 9.735361916589286559e-08
c_dcmbk 0 0 2.990000000000000000e+02 9.682337354351881687e-08
c_dcmbk 0 0 3.000000000000000000e+02 9.629597525169011566e-08
c_dcmbk 0 0 3.010000000000000000e+02 9.577124389208647004e-08
c_dcmbk 0 0 3.020000000000000000e+02 9.524899991253374480e-08
c_dcmbk 0 0 3.030000000000000000e+02 9.472913348254348009e-08
c_dcmbk 0 0 3.040000000000000000e+02 9.421165542977959674e-08
c_dcmbk 0 0 3.050000000000000000e+02 9.369658858613463287e-08
c_dcmbk 0 0 3.060000000000000000e+02 9.318395578350100748e-08
c_dcmbk 0 0 3.070000000000000000e+02 9.267377985377125871e-08
c_dcmbk 0 0 3.080000000000000000e+02 9.216608362883783201e-08
c_dcmbk 0 0 3.090000000000000000e+02 9.166088994059323905e-08
c_dcmbk 0 0 3.100000000000000000e+02 9.115822162092997823e-08
c_dcmbk 0 0 3.110000000000000000e+02 9.065810150174052151e-08
c_dcmbk 0 0 3.120000000000000000e+02 9.016055241491735406e-08
c_dcmbk 0 0 3.130000000000000000e+02 8.966559719235298754e-08
c_dcmbk 0 0 3.140000000000000000e+02 8.917325866593988065e-08
c_dcmbk 0 0 3.150000000000000000e+02 8.868355966757054505e-08
c_dcmbk 0 0 3.160000000000000000e+02 8.819652302913746591e-08
c_dcmbk 0 0 3.170000000000000000e+02 8.771217158253311518e-08
c_dcmbk 0 0 3.180000000000000000e+02 8.723052815964997805e-08
c_dcmbk 0 0 3.190000000000000000e+02 8.675161559238057939e-08
c_dcmbk 0 0 3.200000000000000000e+02 8.627545671261733822e-08
c_dcmbk 0 0 3.210000000000000000e+02 8.580207435225284559e-08
c_dcmbk 0 0 3.220000000000000000e+02 8.533149134317950728e-08
c_dcmbk 0 0 3.230000000000000000e+02 8.486373051728982169e-08
c_dcmbk 0 0 3.240000000000000000e+02 8.439881470647630049e-08
c_dcmbk 0 0 3.250000000000000000e+02 8.393676674263141561e-08
c_dcmbk 0 0 3.260000000000000000e+02 8.347760945764767871e-08
c_dcmbk 0 0 3.270000000000000000e+02 8.302136568341754849e-08
c_dcmbk 0 0 3.280000000000000000e+02 8.256805825183352338e-08
c_dcmbk 0 0 3.290000000000000000e+02 8.211770999478808855e-08
c_dcmbk 0 0 3.300000000000000000e+02 8.167034374417374241e-08
c_dcmbk 0 0 3.310000000000000000e+02 8.122598233188297016e-08
c_dcmbk 0 0 3.320000000000000000e+02 8.078464858980825697e-08
c_dcmbk 0 0 3.330000000000000000e+02 8.034636534984207478e-08
c_dcmbk 0 0 3.340000000000000000e+02 7.991115544387694848e-08
c_dcmbk 0 0 3.350000000000000000e+02 7.947904170380532355e-08
c_dcmbk 0 0 3.360000000000000000e+02 7.905004696151972487e-08
c_dcmbk 0 0 3.370000000000000000e+02 7.862419404891262439e-08
c_dcmbk 0 0 3.380000000000000000e+02 7.820150579787653376e-08
c_dcmbk 0 0 3.390000000000000000e+02 7.778200504030389844e-08
c_dcmbk 0 0 3.400000000000000000e+02 7.736571460808720364e-08
c_dcmbk 0 0 3.410000000000000000e+02 7.695265733311898745e-08
c_dcmbk 0 0 3.420000000000000000e+02 7.654285604729170861e-08
c_dcmbk 0 0 3.430000000000000000e+02 7.613633358249786551e-08
c_dcmbk 0 0 3.440000000000000000e+02 7.573311276941007031e-08
c_dcmbk 0 0 3.450000000000000000e+02 7.533320601425239786e-08
c_dcmbk 0 0 3.460000000000000000e+02 7.493658997064163914e-08
c_dcmbk 0 0 3.470000000000000000e+02 7.454323363353983412e-08
c_dcmbk 0 0 3.480000000000000000e+02 7.415310599790887720e-08
c_dcmbk 0 0 3.490000000000000000e+02 7.376617605871084807e-08
c_dcmbk 0 0 3.500000000000000000e+02 7.338241281090762789e-08
c_dcmbk 0 0 3.510000000000000000e+02 7.300178524946124339e-08
c_dcmbk 0 0 3.520000000000000000e+02 7.262426236933364193e-08
c_dcmbk 0 0 3.530000000000000000e+02 7.224981316548682377e-08
c_dcmbk 0 0 3.540000000000000000e+02 7.187840663288274948e-08
c_dcmbk 0 0 3.550000000000000000e+02 7.151001176648336641e-08
c_dcmbk 0 0 3.560000000000000000e+02 7.114459756125071452e-08
c_dcmbk 0 0 3.570000000000000000e+02 7.078213301214664851e-08
c_dcmbk 0 0 3.580000000000000000e+02 7.042258711413327454e-08
c_dcmbk 0 0 3.590000000000000000e+02 7.006592886217250024e-08
c_dcmbk 0 0 3.600000000000000000e+02 6.971212725122631264e-08
c_dcmbk 0 0 3.610000000000000000e+02 6.936115127625668555e-08
c_dcmbk 0 0 3.620000000000000000e+02 6.901296993222557955e-08
c_dcmbk 0 0 3.630000000000000000e+02 6.866755221409499490e-08
c_dcmbk 0 0 3.640000000000000000e+02 6.832486711682687895e-08
c_dcmbk 0 0 3.650000000000000000e+02 6.798488363538320549e-08
c_dcmbk 0 0 3.660000000000000000e+02 6.764757076472597481e-08
c_dcmbk 0 0 3.670000000000000000e+02 6.731289749981713424e-08
c_dcmbk 0 0 3.680000000000000000e+02 6.698083283561867082e-08
c_dcmbk 0 0 3.690000000000000000e+02 6.665134576709255835e-08
c_dcmbk 0 0 3.700000000000000000e+02 6.632440528920075742e-08
c_dcmbk 0 0 3.710000000000000000e+02 6.599998039690525504e-08
c_dcmbk 0 0 3.720000000000000000e+02 6.567804008516803828e-08
c_dcmbk 0 0 3.730000000000000000e+02 6.535855334895104122e-08
c_dcmbk 0 0 3.740000000000000000e+02 6.504148918321629061e-08
c_dcmbk 0 0 3.750000000000000000e+02 6.472681658292569409e-08
c_dcmbk 0 0 3.760000000000000000e+02 6.441450454304130486e-08
c_dcmbk 0 0 3.770000000000000000e+02 6.410452205852503057e-08
c_dcmbk 0 0 3.780000000000000000e+02 6.379683812433885824e-08
c_dcmbk 0 0 3.790000000000000000e+02 6.349142173544477493e-08
c_dcmbk 0 0 3.800000000000000000e+02 6.318824188680476766e-08
c_dcmbk 0 0 3.810000000000000000e+02 6.288726757338077055e-08
c_dcmbk 0 0 3.820000000000000000e+02 6.258846779013481033e-08
c_dcmbk 0 0 3.830000000000000000e+02 6.229181153202880787e-08
c_dcmbk 0 0 3.840000000000000000e+02 6.199726779402477669e-08
c_dcmbk 0 0 3.850000000000000000e+02 6.170480557108467734e-08
